course_id,course_name,account_id,term_id,term_name,total_students,active_students,students_with_grades,grade_coverage,grade_mean,grade_std,grade_min,grade_max,grade_median,failing_count,passing_count,failure_rate,students_with_activity,activity_coverage,total_page_views,total_participations,avg_page_views,avg_participations,median_page_views,median_participations,avg_page_views_level,avg_participations_level,avg_on_time_rate,avg_late_rate,avg_missing_rate,total_on_time,total_late,total_missing,assignment_count,graded_assignment_count,avg_assignment_median,avg_assignment_missing_rate,assignments_with_high_missing,students_active_last_7_days,students_active_last_30_days,avg_days_since_last_login,total_activity_days,avg_daily_views,avg_daily_participations,peak_activity_day,activity_engagement_score,tardiness_score,recency_score,grade_quality_score,activity_prediction_score,analysis_timestamp,api_errors,campus
71853,CLÍN INTEG DEL AD Y AD MAY I-T01,177,321,Primer Semestre - 2025-Periodo Ajustable,35,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,36,100.0,37983,0,1055.0833333333333,0.0,921.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,19.0,279,115.08960573476702,0.010752688172043,2025-06-05,88.88888888888889,0.0,100.0,0.0,20.8,2025-12-26T16:34:36.083152,[],Temuco
75158,CLÍN INT DEL NIÑO Y ADOLES II-P01,244,321,Primer Semestre - 2025-Periodo Ajustable,37,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,37,100.0,55483,0,1499.5405405405406,0.0,1116.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,24.2,273,157.9120879120879,0.0219780219780219,2025-06-10,88.88888888888889,0.0,100.0,0.0,20.8,2025-12-26T16:46:36.349532,[],Providencia
85972,TALLER INTEGRADO AGENCIA I-P03,245,336,Segundo Semestre - 2025-Periodo Completo,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,31,100.0,14969,0,482.8709677419355,0.0,366.0,0.0,2.032258064516129,0.0,0.0,0.0,0.0,0,0,0,2,0,0.0,0.0,0,0,10,18.3,118,98.73728813559322,0.0,2025-09-27,88.10537634408603,0.0,100.0,0.0,20.7,2025-12-26T16:48:01.856795,[],Providencia
85134,TALLER DE HABILID. PROF. II-S03,231,336,Segundo Semestre - 2025-Periodo Completo,28,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,28,100.0,11711,2,418.25,0.0714285714285714,347.5,0.0,2.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,19.2,87,112.29885057471265,0.0229885057471264,2025-08-26,87.57916666666667,0.0,100.0,0.0,20.6,2025-12-26T16:46:12.602025,[],San Miguel
75163,PATOLOGÍA E INMUNOLOGÍA GRAL.-P04,244,321,Primer Semestre - 2025-Periodo Ajustable,18,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,17,94.44444444444444,46515,0,2584.1666666666665,0.0,2163.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,27.9,213,172.1032863849765,0.0046948356807511,2025-04-15,87.03703703703704,0.0,100.0,0.0,20.6,2025-12-26T16:46:37.049939,[],Providencia
81535,LAB PROYECTUAL INTEGRADO IV-T01,178,336,Segundo Semestre - 2025-Periodo Completo,25,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,25,96.15384615384616,13226,0,508.6923076923077,0.0,467.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0,0,10,22.5,136,82.01470588235294,0.0,2025-09-27,87.6068376068376,0.0,100.0,0.0,20.6,2025-12-26T16:35:57.389664,[],Temuco
81206,FUND. SOCIOLÓGICOS INTERV.-S02,229,336,Segundo Semestre - 2025-Periodo Completo,43,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,43,100.0,17847,4,415.04651162790697,0.0930232558139534,388.0,0.0,2.0232558139534884,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,2,10,16.4,129,114.31007751937985,0.0542635658914728,2025-08-27,87.61279069767441,0.0,100.0,0.0,20.6,2025-12-26T16:42:48.823042,[],San Miguel
84912,FÍSICA I-S01,230,336,Segundo Semestre - 2025-Periodo Completo,19,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,19,100.0,8901,0,468.4736842105263,0.0,424.0,0.0,2.0526315789473686,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,1,10,15.7,121,58.421487603305785,0.0,2025-09-05,87.3719298245614,0.0,100.0,0.0,20.6,2025-12-26T16:44:30.993439,[],San Miguel
81575,GESTIÓN DE LA DIVERSIDAD -T02,179,336,Segundo Semestre - 2025-Periodo Completo,26,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,26,100.0,10477,22,402.96153846153845,0.8461538461538461,408.0,1.0,2.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,21.4,111,76.89189189189189,0.1981981981981982,2025-08-21,86.81474358974359,0.0,100.0,0.0,20.5,2025-12-26T16:39:28.939235,[],Temuco
80838,ESTRUCTURA DE MADERA-S01,230,336,Segundo Semestre - 2025-Periodo Completo,19,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,19,100.0,8662,0,455.89473684210526,0.0,323.0,0.0,2.0526315789473686,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,17.1,121,59.30578512396694,0.0,2025-09-01,86.53333333333333,0.0,100.0,0.0,20.5,2025-12-26T16:44:25.838192,[],San Miguel
82925,DESEMPEÑO ÉTICO DEL PSICÓLOGO-P04,247,336,Segundo Semestre - 2025-Periodo Completo,51,51,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,51,100.0,22995,0,450.88235294117646,0.0,391.0,0.0,2.019607843137255,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,19.1,139,126.55395683453236,0.0,2025-09-03,85.8322440087146,0.0,100.0,0.0,20.4,2025-12-26T16:49:53.287623,[],Providencia
81202,DDHH Y TRAB. SOCIAL-S02,229,336,Segundo Semestre - 2025-Periodo Completo,23,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,24,100.0,10857,0,452.375,0.0,406.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,1,10,17.0,108,83.79629629629629,0.037037037037037,2025-08-08,85.71388888888889,0.0,100.0,0.0,20.4,2025-12-26T16:42:44.516081,[],San Miguel
84619,PSICOLOGÍA DE LA SALUD-T04,181,336,Segundo Semestre - 2025-Periodo Completo,35,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,35,100.0,13326,1,380.74285714285713,0.0285714285714285,285.0,0.0,2.0285714285714285,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,18.5,106,102.73584905660375,0.0094339622641509,2025-08-14,85.94190476190477,0.0,100.0,0.0,20.4,2025-12-26T16:41:36.377232,[],Temuco
85148,TEORÍA PSICOLÓGICAS II-S01,231,336,Segundo Semestre - 2025-Periodo Completo,46,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,46,100.0,16709,2,363.2391304347826,0.0434782608695652,241.5,0.0,2.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,18.9,111,117.4144144144144,0.018018018018018,2025-08-26,84.8286231884058,0.0,100.0,0.0,20.2,2025-12-26T16:46:21.156953,[],San Miguel
82909,DESEMPEÑO ÉTICO DEL PSICÓLOGO-P01,247,336,Segundo Semestre - 2025-Periodo Completo,50,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,51,100.0,21350,0,418.62745098039215,0.0,393.0,0.0,2.019607843137255,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,17.0,123,140.39837398373984,0.0,2025-09-01,83.68191721132898,0.0,100.0,0.0,20.1,2025-12-26T16:49:49.708590,[],Providencia
81949,TALLER DE HABILID. PROF. II-P04,247,336,Segundo Semestre - 2025-Periodo Completo,22,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,22,100.0,7236,1,328.90909090909093,0.0454545454545454,228.0,0.0,2.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,1,10,19.3,101,59.57425742574257,0.0099009900990099,2025-09-03,83.11212121212121,0.0,100.0,0.0,20.0,2025-12-26T16:49:13.451216,[],Providencia
85213,SEMIÓTICA PUBLICITARIA-P02,245,336,Segundo Semestre - 2025-Periodo Completo,34,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,34,100.0,14205,0,417.7941176470589,0.0,397.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,2,10,17.7,96,115.6875,0.0,2025-09-02,83.40849673202614,0.0,100.0,0.0,20.0,2025-12-26T16:47:37.897280,[],Providencia
85238,SEMIÓTICA PUBLICITARIA-P01,245,336,Segundo Semestre - 2025-Periodo Completo,35,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,35,100.0,14439,0,412.54285714285714,0.0,394.0,0.0,2.0285714285714285,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,5,26.9,103,112.35922330097088,0.0,2025-09-02,83.37587301587301,0.0,100.0,0.0,20.0,2025-12-26T16:47:49.188544,[],Providencia
85099,INTRO. A LA INVEST. EN PSICO.-S05,231,336,Segundo Semestre - 2025-Periodo Completo,46,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,46,100.0,15614,1,339.4347826086956,0.0217391304347826,194.0,0.0,2.0,3.0,0.0,0.0,0.0,0,0,0,19,0,0.0,0.0,0,0,10,22.6,96,125.59375,0.0104166666666666,2025-09-04,83.63840579710144,0.0,100.0,0.0,20.0,2025-12-26T16:45:25.508716,[],San Miguel
81596,TRAB SOCIAL EN CONTEX FAMES II-T01,179,336,Segundo Semestre - 2025-Periodo Completo,26,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,26,100.0,10941,0,420.8076923076923,0.0,225.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,21.9,121,75.80165289256199,0.0,2025-11-26,83.60940170940171,0.0,100.0,0.0,20.0,2025-12-26T16:39:44.235835,[],Temuco
85243,MARKETING DIGITAL-P03,245,336,Segundo Semestre - 2025-Periodo Completo,28,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,28,100.0,11721,0,418.6071428571428,0.0,364.5,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,25.7,95,93.53684210526316,0.0,2025-10-03,83.46269841269842,0.0,100.0,0.0,20.0,2025-12-26T16:47:49.395227,[],Providencia
81610,FUND. ANTROPOLÓGICOS INTERV.-T01,179,336,Segundo Semestre - 2025-Periodo Completo,28,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,29,100.0,9194,1,317.0344827586207,0.0344827586206896,284.0,0.0,2.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,9,27.9,98,74.89795918367346,0.0306122448979591,2025-11-03,82.5183908045977,0.0,100.0,0.0,19.9,2025-12-26T16:39:57.102384,[],Temuco
80816,ESTABILIDAD ESTRUCTURAL-S01,230,336,Segundo Semestre - 2025-Periodo Completo,24,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,24,100.0,9648,0,402.0,0.0,295.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,2,10,15.8,122,64.0327868852459,0.0,2025-08-05,82.35555555555555,0.0,100.0,0.0,19.9,2025-12-26T16:44:14.877026,[],San Miguel
85255,DISEÑO GRÁFICO-P07,245,336,Segundo Semestre - 2025-Periodo Completo,26,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,25,96.15384615384616,8059,4,309.96153846153845,0.1538461538461538,286.0,0.0,2.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,3,31.5,78,89.51282051282051,0.1025641025641025,2025-11-07,81.20320512820513,0.0,100.0,0.0,19.7,2025-12-26T16:47:54.071712,[],Providencia
86018,TALLER INTEGRADO AGENCIA I-P02,245,336,Segundo Semestre - 2025-Periodo Completo,28,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,29,100.0,11182,0,385.58620689655174,0.0,242.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0.0,0.0,0,2,10,21.8,101,76.9009900990099,0.0,2025-09-27,81.26130268199233,0.0,100.0,0.0,19.7,2025-12-26T16:48:08.509878,[],Providencia
81631,FUND. SOCIOLÓGICOS INTERV.-T02,179,336,Segundo Semestre - 2025-Periodo Completo,18,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,19,100.0,5135,1,270.2631578947368,0.0526315789473684,214.0,0.0,2.0526315789473686,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,23.2,92,46.95652173913044,0.0217391304347826,2025-10-20,80.61842105263158,0.0,100.0,0.0,19.6,2025-12-26T16:40:13.149790,[],Temuco
85165,MARKETING DIGITAL-P01,245,336,Segundo Semestre - 2025-Periodo Completo,28,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,28,100.0,10647,0,380.25,0.0,320.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,26.0,94,91.11702127659576,0.0,2025-08-21,80.90555555555555,0.0,100.0,0.0,19.6,2025-12-26T16:47:17.173959,[],Providencia
84999,GEST. DE INST DE MERCADOS REG-S01,228,336,Segundo Semestre - 2025-Periodo Completo,14,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,15,100.0,4015,1,267.6666666666667,0.0666666666666666,164.0,0.0,2.066666666666667,3.0,0.0,0.0,0.0,0,0,0,2,0,0.0,0.0,0,0,10,23.1,79,44.89873417721519,0.0886075949367088,2025-09-01,80.60555555555555,0.0,100.0,0.0,19.6,2025-12-26T16:42:12.648692,[],San Miguel
80823,TOPOGRAFÍA II-S01,230,336,Segundo Semestre - 2025-Periodo Completo,28,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,28,100.0,10678,0,381.3571428571428,0.0,291.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,3,10,14.9,107,79.5233644859813,0.0093457943925233,2025-09-01,80.97936507936508,0.0,100.0,0.0,19.6,2025-12-26T16:44:20.087593,[],San Miguel
82098,ÉTICA Y GLOBALIZACIÓN -S02,229,336,Segundo Semestre - 2025-Periodo Completo,33,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,32,96.96969696969695,9655,2,292.57575757575756,0.0606060606060606,195.0,0.0,2.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,19.6,110,69.58181818181818,0.0181818181818181,2025-10-23,80.53787878787878,0.0,100.0,0.0,19.6,2025-12-26T16:43:35.743462,[],San Miguel
82097,PROYECTOS SOCIALES II-S02,229,336,Segundo Semestre - 2025-Periodo Completo,20,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,20,100.0,7417,0,370.85,0.0,298.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,18.9,101,59.633663366336634,0.0,2025-10-17,80.27888888888889,0.0,100.0,0.0,19.5,2025-12-26T16:43:35.587936,[],San Miguel
82968,INTRO. A LA INVEST. EN PSICO.-P03,247,336,Segundo Semestre - 2025-Periodo Completo,50,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,50,100.0,13154,1,263.08,0.02,189.5,0.0,2.0,3.0,0.0,0.0,0.0,0,0,0,19,0,0.0,0.0,0,0,10,26.6,107,98.10280373831776,0.0093457943925233,2025-09-05,79.82066666666667,0.0,100.0,0.0,19.5,2025-12-26T16:50:10.261248,[],Providencia
85185,METOD. DE LA INVEST. SOCIAL-P01,245,336,Segundo Semestre - 2025-Periodo Completo,44,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,44,100.0,11732,1,266.6363636363636,0.0227272727272727,156.5,0.0,2.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,22.6,107,92.5233644859813,0.02803738317757,2025-09-02,79.99848484848485,0.0,100.0,0.0,19.5,2025-12-26T16:47:26.056385,[],Providencia
71852,PREC. DE BIOMATERIALES DENT II-T01,177,321,Primer Semestre - 2025-Periodo Ajustable,28,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,28,96.55172413793105,8424,1,290.48275862068965,0.0344827586206896,208.0,0.0,2.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,1,10,16.2,184,40.46195652173913,0.0054347826086956,2025-05-19,80.3287356321839,0.0,100.0,0.0,19.5,2025-12-26T16:34:32.897442,[],Temuco
80799,OBRAS CIVILES E HIDRÁULICAS-S01,230,336,Segundo Semestre - 2025-Periodo Completo,22,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,22,100.0,8141,0,370.04545454545456,0.0,300.5,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,21.1,116,58.19827586206897,0.0086206896551724,2025-08-29,80.22525252525253,0.0,100.0,0.0,19.5,2025-12-26T16:43:59.832698,[],San Miguel
85191,DISEÑO GRÁFICO-P03,245,336,Segundo Semestre - 2025-Periodo Completo,26,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,26,100.0,6836,1,262.9230769230769,0.0384615384615384,210.0,0.0,2.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,2,6,22.2,75,74.58666666666667,0.0266666666666666,2025-09-01,79.81282051282051,0.0,100.0,0.0,19.5,2025-12-26T16:47:31.212572,[],Providencia
85174,INTERVENCIÓN EN ORGANIZACIONES-T12,181,336,Segundo Semestre - 2025-Periodo Completo,43,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,43,100.0,11515,1,267.7906976744186,0.0232558139534883,203.0,0.0,2.0232558139534884,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,15.2,108,94.16666666666669,0.0092592592592592,2025-09-05,80.25,0.0,100.0,0.0,19.5,2025-12-26T16:41:53.349763,[],Temuco
81611,TRAB. SOCIAL Y POLÍT. PÚBLICAS-T02,179,336,Segundo Semestre - 2025-Periodo Completo,21,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,21,100.0,5269,1,250.9047619047619,0.0476190476190476,239.0,0.0,2.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,18.0,97,46.11340206185567,0.0103092783505154,2025-11-12,79.21190476190476,0.0,100.0,0.0,19.4,2025-12-26T16:39:57.135859,[],Temuco
82884,DESEMPEÑO ÉTICO DEL PSICÓLOGO-P07,247,336,Segundo Semestre - 2025-Periodo Completo,48,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,48,100.0,17118,0,356.625,0.0,331.5,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,22.3,138,95.71739130434784,0.0,2025-09-23,79.33055555555555,0.0,100.0,0.0,19.4,2025-12-26T16:49:40.707880,[],Providencia
85968,SISTEMA DE GESTIÓN INTEGRADA-T01,180,336,Segundo Semestre - 2025-Periodo Completo,20,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,20,100.0,5169,17,258.45,0.85,213.5,1.0,2.0,3.0,0.0,0.0,0.0,0,0,0,18,0,0.0,0.0,0,1,10,17.7,94,41.93617021276596,0.1276595744680851,2025-09-02,79.58916666666667,0.0,100.0,0.0,19.4,2025-12-26T16:41:04.064533,[],Temuco
82100,ANÁLISIS DATOS CUANTITATIVOS-S01,229,336,Segundo Semestre - 2025-Periodo Completo,28,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,28,100.0,9897,0,353.4642857142857,0.0,266.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,19,0,0.0,0.0,0,0,10,23.2,115,75.54782608695652,0.0,2025-08-18,79.11984126984127,0.0,100.0,0.0,19.4,2025-12-26T16:43:40.093871,[],San Miguel
84562,INTERVENCIÓN EN ORGANIZACIONES-T23,181,336,Segundo Semestre - 2025-Periodo Completo,47,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,47,100.0,11586,1,246.51063829787233,0.0212765957446808,170.0,0.0,2.021276595744681,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,1,10,17.9,123,79.5040650406504,0.008130081300813,2025-08-03,79.16950354609929,0.0,100.0,0.0,19.4,2025-12-26T16:41:28.490234,[],Temuco
82094,PROYECTOS SOCIALES II-S01,229,336,Segundo Semestre - 2025-Periodo Completo,45,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,45,100.0,16028,0,356.1777777777778,0.0,296.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,1,10,17.0,121,109.88429752066116,0.0,2025-08-04,79.30074074074074,0.0,100.0,0.0,19.4,2025-12-26T16:43:33.592447,[],San Miguel
82567,GEST. RR. FÍSICOS TECNOLÓGICOS-P01,246,336,Segundo Semestre - 2025-Periodo Completo,23,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,24,100.0,5982,1,249.25,0.0416666666666666,285.5,0.0,2.0,3.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0,0,10,22.5,88,57.98863636363637,0.0113636363636363,2025-08-12,79.12916666666666,0.0,100.0,0.0,19.4,2025-12-26T16:48:35.579153,[],Providencia
85189,MET. Y ANÁLISIS DE DATOS CUAL.-T04,181,336,Segundo Semestre - 2025-Periodo Completo,44,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,44,100.0,14781,51,335.9318181818182,1.1590909090909092,275.0,1.0,2.0,2.433333333333333,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,15.2,112,107.69642857142856,0.5892857142857143,2025-08-06,78.74103535353535,0.0,100.0,0.0,19.3,2025-12-26T16:41:59.554661,[],Temuco
85973,SISTEMA DE GESTIÓN INTEGRADA-T02,180,336,Segundo Semestre - 2025-Periodo Completo,35,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,35,100.0,8142,7,232.62857142857143,0.2,182.0,0.0,2.0285714285714285,3.0,0.0,0.0,0.0,0,0,0,18,0,0.0,0.0,0,2,10,12.0,114,54.40350877192982,0.0,2025-08-27,78.53619047619047,0.0,100.0,0.0,19.3,2025-12-26T16:41:07.939352,[],Temuco
84911,CUBICACIÓN Y PRESUPUESTO-S03,230,336,Segundo Semestre - 2025-Periodo Completo,19,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,19,100.0,6467,0,340.36842105263156,0.0,264.0,0.0,2.0526315789473686,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,18.3,101,56.10891089108911,0.0,2025-09-01,78.83157894736841,0.0,100.0,0.0,19.3,2025-12-26T16:44:30.393748,[],San Miguel
85177,COMUNICACIÓN CORPORATIVA-P01,245,336,Segundo Semestre - 2025-Periodo Completo,52,52,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,53,100.0,11703,1,220.81132075471697,0.0188679245283018,205.0,0.0,2.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,1,10,15.0,115,80.81739130434782,0.008695652173913,2025-07-29,77.70723270440251,0.0,100.0,0.0,19.2,2025-12-26T16:47:20.838746,[],Providencia
85152,SEMINARIO DE GRADO-P02,245,336,Segundo Semestre - 2025-Periodo Completo,29,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,29,100.0,6636,3,228.82758620689657,0.1034482758620689,174.0,0.0,2.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,1,10,15.7,124,44.95161290322581,0.0403225806451612,2025-11-24,78.10804597701149,0.0,100.0,0.0,19.2,2025-12-26T16:47:10.009240,[],Providencia
85130,TALLER DE HABILID. PROF. II-S02,231,336,Segundo Semestre - 2025-Periodo Completo,28,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,28,100.0,6303,16,225.1071428571429,0.5714285714285714,137.5,1.0,2.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,1,10,19.1,83,64.48192771084338,0.180722891566265,2025-09-02,77.92202380952381,0.0,100.0,0.0,19.2,2025-12-26T16:46:08.692345,[],San Miguel
85067,OPTATIVO DE ESPECIALIDAD IV-T02,181,336,Segundo Semestre - 2025-Periodo Completo,29,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,29,100.0,6129,4,211.3448275862069,0.1379310344827586,146.0,0.0,2.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,2,10,14.8,113,47.48672566371681,0.0353982300884955,2025-09-11,77.23390804597702,0.0,100.0,0.0,19.1,2025-12-26T16:41:38.776392,[],Temuco
81571,TRAB. SOCIAL Y POLÍT. PÚBLICAS-T01,179,336,Segundo Semestre - 2025-Periodo Completo,17,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,16,94.11764705882352,4053,1,238.41176470588235,0.0588235294117647,176.0,0.0,2.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,22.1,98,35.51020408163265,0.010204081632653,2025-10-02,77.11666666666666,0.0,100.0,0.0,19.1,2025-12-26T16:39:23.924351,[],Temuco
82081,GEST. PARA LA INTERV. SOCIAL-S01,229,336,Segundo Semestre - 2025-Periodo Completo,34,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,34,100.0,7461,2,219.44117647058823,0.0588235294117647,151.0,0.0,2.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,1,10,17.5,98,53.326530612244895,0.0204081632653061,2025-08-25,77.63872549019608,0.0,100.0,0.0,19.1,2025-12-26T16:43:19.974442,[],San Miguel
85184,COMUNICACIÓN CORPORATIVA-P02,245,336,Segundo Semestre - 2025-Periodo Completo,48,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,49,100.0,15637,0,319.1224489795918,0.0,217.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,2,10,16.0,118,101.47457627118644,0.0,2025-07-29,76.83038548752833,0.0,100.0,0.0,19.0,2025-12-26T16:47:24.013943,[],Providencia
82922,PSICODIAG. INFANTO JUVENIL-P06,247,336,Segundo Semestre - 2025-Periodo Completo,40,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,41,100.0,12917,0,315.0487804878049,0.0,250.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,2,10,16.0,129,81.82170542635659,0.2093023255813953,2025-08-27,76.55880758807588,0.0,100.0,0.0,19.0,2025-12-26T16:49:52.926194,[],Providencia
85095,TALLER DE HABILID. PROF. II-S01,231,336,Segundo Semestre - 2025-Periodo Completo,28,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,28,100.0,5782,2,206.5,0.0714285714285714,166.5,0.0,2.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,19.2,94,50.38297872340426,0.0212765957446808,2025-08-26,76.99166666666666,0.0,100.0,0.0,19.0,2025-12-26T16:45:19.467678,[],San Miguel
